Total Accesses:,7086622
Frames,Missees,Miss Rate
1,6188885,0.873319
2,6188885,0.873319
3,6188885,0.873319
4,6188885,0.873319
5,6188885,0.873319
6,6188885,0.873319
7,6188885,0.873319
8,6188885,0.873319
9,6188885,0.873319
10,6188885,0.873319
11,6188885,0.873319
12,6188885,0.873319
13,6188885,0.873319
14,6188885,0.873319
15,6188885,0.873319
16,6188885,0.873319
17,6188885,0.873319
18,6188885,0.873319
19,6188885,0.873319
20,6188885,0.873319
21,6188885,0.873319
22,6188885,0.873319
23,6188885,0.873319
24,6188885,0.873319
25,6188885,0.873319
26,6188885,0.873319
27,6188885,0.873319
28,6188885,0.873319
29,6188885,0.873319
30,6188885,0.873319
31,6188885,0.873319
32,6188885,0.873319
33,6188885,0.873319
34,6188885,0.873319
35,6188885,0.873319
36,6188885,0.873319
37,6188885,0.873319
38,6188885,0.873319
39,6188885,0.873319
40,6188885,0.873319
41,6188885,0.873319
42,6188885,0.873319
43,6188885,0.873319
44,6188885,0.873319
45,6188885,0.873319
46,6188885,0.873319
47,6188885,0.873319
48,6188885,0.873319
49,6188885,0.873319
50,6188885,0.873319
51,6188885,0.873319
52,6188885,0.873319
53,6188885,0.873319
54,6188885,0.873319
55,6188885,0.873319
56,6188885,0.873319
57,6188885,0.873319
58,6188885,0.873319
59,6188885,0.873319
60,6188885,0.873319
61,6188885,0.873319
62,6188885,0.873319
63,6188885,0.873319
64,6188885,0.873319
65,6188885,0.873319
66,6188885,0.873319
67,6188885,0.873319
68,6188885,0.873319
69,6188885,0.873319
70,6188885,0.873319
71,6188885,0.873319
72,6188885,0.873319
73,6188885,0.873319
74,6188885,0.873319
75,6188885,0.873319
76,6188885,0.873319
77,6188885,0.873319
78,6188885,0.873319
79,6188885,0.873319
80,6188885,0.873319
81,6188885,0.873319
82,6188885,0.873319
83,6188885,0.873319
84,6188885,0.873319
85,6188885,0.873319
86,6188885,0.873319
87,6188885,0.873319
88,6188885,0.873319
89,6188885,0.873319
90,6188885,0.873319
91,6188885,0.873319
92,6188885,0.873319
93,6188885,0.873319
94,6188885,0.873319
95,6188885,0.873319
96,6188885,0.873319
97,6188885,0.873319
98,6188885,0.873319
99,6188885,0.873319
100,6188885,0.873319
101,6188885,0.873319
102,6188885,0.873319
103,6188885,0.873319
104,6188885,0.873319
105,6188885,0.873319
106,6188885,0.873319
107,6188885,0.873319
108,6188885,0.873319
109,6188885,0.873319
110,6188885,0.873319
111,6188885,0.873319
112,6188885,0.873319
113,6188885,0.873319
114,6188885,0.873319
115,6188885,0.873319
116,6188885,0.873319
117,6188885,0.873319
118,6188885,0.873319
119,6188885,0.873319
120,6188885,0.873319
121,6188885,0.873319
